Year,Month,Lat,Lon,alb_c,yft_c,bet_c,mls_c,blm_c,bum_c,swo_c,oth_c
1988,2,00N,130E,0,34.733,7.808,0.408,0.95,2.576,1.199,0.384
1988,2,00N,135E,0,5.266,9.719,0,2.629,0.055,1.408,0
1988,2,00N,140E,0,0,0,0,0,0,0,0
1988,2,00N,150E,0,0,0,0,0,0,0,0
1988,2,00N,155E,0,266.106,80.664,0.055,1.718,27.452,1.679,0
1988,2,00N,155W,0,21.771,23.623,1.04,0.127,4.569,1.557,0.35
1988,2,00N,160E,0.392,205.134,220.629,0.775,2.894,48.326,3.837,0
1988,2,00N,160W,0,76.204,51.301,1.178,0.361,5.984,1.419,0.235
1988,2,00N,165E,0.014,115.929,75.435,0.23,1.616,40.999,2.98,0.079
1988,2,00N,165W,0,102.713,53.707,0.709,0.254,5.785,1.202,1.378
1988,2,00N,170E,0,0,0,0,0,0,0,0
1988,2,00N,170W,1.642,287.47,135.943,2.373,0.854,20.129,4.084,2.367
1988,2,00N,175E,0,225.152,136.482,2.605,1.176,31.965,2.49,0.337
1988,2,00N,175W,0.095,58.226,59.516,1.372,1.667,6.022,0.656,0.713
1988,2,00N,180W,0,25.935,24.975,0.119,0.769,1.81,0.356,0.016
1988,2,05N,120E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,2,05N,125E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,2,05N,135E,0,0,0,0,0,0,0,0
1988,2,05N,140E,0,0,0,0,0,0,0,0
1988,2,05N,145E,0,0,0,0,0,0,0,0
1988,2,05N,150E,0,0,0,0,0,0,0,0
1988,2,05N,155E,0,0,0,0,0,0,0,0
1988,2,05N,155W,0,23.941,49.43,1.565,0.185,4.902,0.382,0.863
1988,2,05N,160E,0.014,37.795,46.625,0.277,0.181,9.403,0.799,0.088
1988,2,05N,160W,0,55.063,48.097,2.343,0.135,4.064,1.276,0.276
1988,2,05N,165E,0.126,33.366,30.545,0.775,0.723,20.409,0.4,0
1988,2,05N,165W,0,28.707,39.613,0.798,0,2.106,0.262,0
1988,2,05N,170E,0,0,0,0,0,0,0,0
1988,2,05N,170W,0,21.765,40.77,0.835,0.693,5.194,1.18,2.1
1988,2,05N,175E,0.77,106.759,144.658,11.18,0.887,20.439,4.58,0.088
1988,2,05N,175W,0.028,27.608,36.677,2.435,0.072,6.421,1.077,0.201
1988,2,05N,180W,0,41.557,39.765,1.55,0.268,12.31,0.532,0.088
1988,2,05S,120E,0,138.933,31.233,1.633,3.801,10.304,4.796,1.536
1988,2,05S,125E,0,208.4,46.85,2.449,5.702,15.456,7.193,2.304
1988,2,05S,130E,0,69.467,15.617,0.816,1.901,5.152,2.398,0.768
1988,2,05S,155W,0,0,0,0,0,0,0,0
1988,2,05S,160E,0,217.045,89.573,0,1.628,17.639,2.478,0
1988,2,05S,160W,0,0,0,0,0,0,0,0
1988,2,05S,165E,0,0,0,0,0,0,0,0
1988,2,05S,165W,0,0,0,0,0,0,0,0
1988,2,05S,170E,0,0,0,0,0,0,0,0
1988,2,05S,170W,3.965,12.179,11.03,0.536,0.386,2.986,0.151,0.143
1988,2,05S,175E,0,0,0,0,0,0,0,0
1988,2,05S,175W,0,0,0,0,0,0,0,0
1988,2,05S,180W,2.991,79.725,14.051,1.306,0.153,3.295,0.221,0.938
1988,2,10N,110E,0,0,0,0,0,0,0,0
1988,2,10N,115E,1.223,461.445,41.005,14.709,27.551,0,25.008,308.21
1988,2,10N,130E,0,0,0,0,0,0,0,0
1988,2,10N,135E,0,0,0,0,0,0,0,0
1988,2,10N,140E,0,0,0,0,0,0,0,0
1988,2,10N,145E,0,0,0,0,0,0,0,0
1988,2,10N,150E,1.457,20.191,12.014,0.775,0,7.362,1.119,0
1988,2,10N,155E,1.555,49.112,50.335,1.826,0.09,15.526,2.718,0
1988,2,10N,155W,0.294,13.76,125.142,59.602,0.543,5.613,1.999,3.743
1988,2,10N,160E,0,0,0,0,0,0,0,0
1988,2,10N,160W,2.185,55.639,201.279,82.181,0.723,8.965,2.558,6.484
1988,2,10N,165E,0,0,0,0,0,0,0,0
1988,2,10N,165W,4.922,101.41,428.457,162.49,1.447,39.039,13.185,10.342
1988,2,10N,170E,2.773,151.553,324.73,10.072,1.176,32.728,8.074,0
1988,2,10N,170W,3.305,85.595,258.161,80.162,1.537,31.119,8.99,3.36
1988,2,10N,175E,14.422,229.61,635.24,66.883,2.441,74.758,11.112,2.122
1988,2,10N,175W,3.474,62.57,182.112,39.458,0.271,16.254,5.356,0.943
1988,2,10N,180W,2.773,30.595,95.64,11.511,0.09,13.047,4.317,0.56
1988,2,10S,135W,4.678,78.602,745.76,7.378,0.995,61.106,23.293,1.385
1988,2,10S,140W,3.357,99.034,739.078,10.687,1.392,93.181,22.409,2.175
1988,2,10S,145W,3.668,30.588,106.809,1.494,0.548,11.063,4.359,0.493
1988,2,10S,150W,4.937,23.003,104.337,0.933,5.173,12.722,1.203,1.28
1988,2,10S,155E,0,177.356,112.724,0.277,0.904,2.77,2.718,0
1988,2,10S,155W,0,0,0,0,0,0,0,0
1988,2,10S,160E,0,552.825,143.445,0.166,1.718,5.394,3.198,0
1988,2,10S,160W,0,0,0,0,0,0,0,0
1988,2,10S,165E,0,0,0,0,0,0,0,0
1988,2,10S,165W,31.85,23.483,23.567,3.517,2.039,5.612,0.401,0.516
1988,2,10S,170E,122.423,95.103,37.962,0.079,1.563,17.07,0.782,0.458
1988,2,10S,170W,78.537,46.83,24.667,7.764,4.274,14.422,1.033,0.505
1988,2,10S,175E,0,0,0,0,0,0,0,0
1988,2,10S,175W,47.037,57.687,24.414,0.911,2.306,10.146,0.625,0.782
1988,2,10S,180W,36.464,27.634,13.561,1.716,2.67,1.318,0.559,0.056
1988,2,15N,110E,0.196,73.891,6.999,2.353,4.408,0,4.001,49.314
1988,2,15N,115E,0.978,369.156,32.804,11.767,22.041,0,20.007,246.568
1988,2,15N,130E,0,0,0,0,0,0,0,0
1988,2,15N,135E,0,0,0,0,0,0,0,0
1988,2,15N,140E,0,0,0,0,0,0,0,0
1988,2,15N,150E,0,0,0,0,0,0,0,0
1988,2,15N,155E,0,0,0,0,0,0,0,0
1988,2,15N,155W,0.336,8.878,76.742,21.804,0.271,2.916,1.759,0.442
1988,2,15N,160E,0,0,0,0,0,0,0,0
1988,2,15N,160W,6.289,64.129,166.642,51.799,0.181,3.499,1.439,2.417
1988,2,15N,165E,0,0,0,0,0,0,0,0
1988,2,15N,165W,7.93,37.654,164.201,59.021,0.452,5.92,3.19,6.337
1988,2,15N,170E,4.986,16.13,37.761,3.21,0.09,2.26,0.56,0
1988,2,15N,170W,0,0,0,0,0,0,0,0
1988,2,15N,175E,0.742,30.641,64.876,6.53,0,7.799,1.519,0
1988,2,15N,175W,0,0,0,0,0,0,0,0
1988,2,15N,180W,0,0,0,0,0,0,0,0
1988,2,15S,135W,25.215,9.837,215.884,2.158,0.904,37.465,7.754,1.032
1988,2,15S,140W,0,0,0,0,0,0,0,0
1988,2,15S,145E,0,0,0,0,0,0,0,0
1988,2,15S,145W,0,0,0,0,0,0,0,0
1988,2,15S,150E,0,0,0,0,0,0,0,0
1988,2,15S,150W,0,0,0,0,0,0,0,0
1988,2,15S,155E,0,0,0,0,0,0,0,0
1988,2,15S,160E,0,178.528,22.513,0.111,0.904,6.196,0.24,0
1988,2,15S,165E,0,0,0,0,0,0,0,0
1988,2,15S,165W,30.635,6.34,0.863,2.336,0.779,4.644,0.699,0.191
1988,2,15S,170E,245.96,136.458,13.395,0.888,0.317,5.652,0.698,0
1988,2,15S,170W,92.196,25.973,2.937,9.426,4.331,5.01,2.789,1.097
1988,2,15S,175E,0,0,0,0,0,0,0,0
1988,2,15S,175W,56.255,26.782,0.675,1.513,2.142,3.132,0.834,0.532
1988,2,15S,180W,26.246,16.746,1.685,0.509,0.747,5.763,0.079,0.129
1988,2,20N,130E,0,0,0,0,0,0,0,0
1988,2,20N,135E,0,0,0,0,0,0,0,0
1988,2,20N,140E,0,0,0,0,0,0,0,0
1988,2,20N,150E,0,0,0,0,0,0,0,0
1988,2,20N,170E,4.804,38.899,34.15,13.392,0.452,7.508,1.919,0
1988,2,20N,170W,0,0,0,0,0,0,0,0
1988,2,20N,175E,0.028,35.776,25.405,5.423,1.718,10.059,1.199,0.265
1988,2,20N,175W,0,0,0,0,0,0,0,0
1988,2,20N,180W,0,0,0,0,0,0,0,0
1988,2,20S,145E,0,0,0,0,0,0,0,0
1988,2,20S,150E,217.892,444.406,30.033,1.826,13.473,196.657,11.352,8.046
1988,2,20S,150W,0,0,0,0,0,0,0,0
1988,2,20S,155E,61.157,126.51,7.152,0.294,3.812,21.357,1.471,0.841
1988,2,20S,165E,0,0,0,0,0,0,0,0
1988,2,20S,170E,188.18,182.434,4.03,0,0,1.211,0,0
1988,2,20S,175E,37.26,29.79,0.476,0.364,0,1.071,0.167,0
1988,2,20S,175W,71.845,7.716,0,1.569,0,1.062,0,0
1988,2,25N,130E,0,0,0,0,0,0,0,0
1988,2,25N,135E,116.166,14.003,5.883,6.53,0.09,0.802,6.475,0.116
1988,2,25N,140E,35.687,4.66,15.409,5.866,0,2.26,61.075,0.233
1988,2,25N,145E,0,0,0,0,0,0,0,0
1988,2,25N,150E,0,0,0,0,0,0,0,0
1988,2,25N,155E,11.331,1.846,10.875,14.001,0.181,6.196,12.311,0
1988,2,25N,155W,0,0,0,0,0,0,0,0
1988,2,25N,160E,4.58,2.474,5.219,8.08,0.09,1.968,7.834,0
1988,2,25N,160W,0,0,0,0,0,0,0,0
1988,2,25N,165E,4.496,2.15,9.747,1.55,0,0,64.992,0
1988,2,25N,165W,0,0,0,0,0,0,0,0
1988,2,25N,170E,18.138,15.373,23.504,4.151,0,0.073,73.066,0.029
1988,2,25N,170W,16.821,14.215,21.316,2.656,0,0,46.686,0.029
1988,2,25N,175E,0,0,0,0,0,0,0,0
1988,2,25S,150E,0,0,0,0,0,0,0,0
1988,2,25S,155E,25.715,93.05,3.545,1.439,3.617,21.211,4.397,1.326
1988,2,25S,160E,0,0,0,0,0,0,0,0
1988,2,25S,165E,0,0,0,0,0,0,0,0
1988,2,25S,170E,0,0,0,0,0,0,0,0
1988,2,25S,175E,0,0,0,0,0,0,0,0
1988,2,25S,175W,0,0,0,0,0,0,0,0
1988,2,25S,180W,0,0,0,0,0,0,0,0
1988,2,30N,130E,0,0,0,0,0,0,0,0
1988,2,30N,135E,30.687,18.526,3.258,4.372,0,0.073,7.275,0
1988,2,30N,140E,45.086,8.35,36.819,3.763,0,0.073,221.596,0.931
1988,2,30N,145E,2.633,1.033,34.737,1.716,0,0,219.358,1.543
1988,2,30N,150E,0.952,0.418,16.297,1.328,0,0,114.156,0
1988,2,30N,155E,9.272,1.406,10.05,3.21,0,0.146,35.654,0
1988,2,30N,155W,34.693,26.358,53.22,5.7,0,0.073,158.843,1.322
1988,2,30N,160E,8.502,1.321,8.009,3.597,0.181,0.656,15.748,0
1988,2,30N,160W,2.745,8.941,8.764,2.048,0,0,78.582,0
1988,2,30N,165E,6.919,1.805,9.055,2.767,0,0,51.242,0.349
1988,2,30N,165W,0,0,0,0,0,0,0,0
1988,2,30N,170E,68.658,32.577,104.243,7.526,0,0,303.616,0.349
1988,2,30N,170W,0,0,0,0,0,0,0,0
1988,2,30N,175E,49.722,35.439,70.443,13.392,0,0,170.994,0.698
1988,2,30N,175W,0,0,0,0,0,0,0,0
1988,2,30N,180W,0,0,0,0,0,0,0,0
1988,2,30S,150E,0,0,0,0,0,0,0,0
1988,2,30S,155E,0,0,0,0,0,0,0,0
1988,2,30S,165E,0,0,0,0,0,0,0,0
1988,2,35N,155E,21.135,1.934,5.1,4.815,0,0,5.356,0
1988,2,35N,160E,0,0,0,0,0,0,0,0
1988,2,35S,140W,0,0,0,0,0,0,0,0
1988,2,35S,150E,0,0,0,0,0,0,0,0
1988,2,35S,155E,0,0,0,0,0,0,0,0
1988,2,35S,165E,0,0,0,0,0,0,0,0
1988,2,40S,145W,108.051,0.228,0.784,0.456,0,0,0,0
1988,2,40S,150E,0,0,0,0,0,0,0,0
1988,2,50S,145E,0,0,0,0,0,0,0,0
1988,2,50S,165E,0,0,0,0,0,0,0,4.228
1988,2,50S,170E,0,0,0,0,0,0,0,0
1988,2,50S,180W,0,0,0,0,0,0,0,0
1988,3,00N,120E,0,176.625,30.25,1.985,4.621,12.527,5.83,40.142
1988,3,00N,125E,0,211.358,38.058,2.393,5.571,15.103,7.029,40.526
1988,3,00N,130E,0,34.733,7.808,0.408,0.95,2.576,1.199,0.384
1988,3,00N,135E,0,13.159,8.093,0,1.944,0,0.63,0
1988,3,00N,140E,0,0,0,0,0,0,0,0
1988,3,00N,145E,0,0,0,0,0,0,0,0
1988,3,00N,150E,0,34.68,18.584,0.102,0.218,6.495,0.797,0
1988,3,00N,155E,0,115.2,36.28,0.102,0.581,12.268,1.304,0.081
1988,3,00N,155W,0,0,0,0,0,0,0,0
1988,3,00N,160E,0.126,106.002,43.468,0.358,0.552,11.94,3.767,0
1988,3,00N,160W,0,52.466,56.342,0.439,0.289,4.363,1.434,0.088
1988,3,00N,165E,0,0,0,0,0,0,0,0
1988,3,00N,165W,0,0,0,0,0,0,0,0
1988,3,00N,170E,0,0,0,0,0,0,0,0
1988,3,00N,170W,0.191,76.769,31.525,0.178,1.51,3.708,1.701,0.939
1988,3,00N,175E,0,131.665,82.374,1.428,0.417,6.004,1.278,0.04
1988,3,00N,175W,0,48.866,28.129,0.052,0.149,3.547,0.9,0.345
1988,3,00N,180W,0,0,0,0,0,0,0,0
1988,3,05N,110E,0.444,167.408,14.876,5.336,9.995,0,9.073,111.815
1988,3,05N,120E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,3,05N,125E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,3,05N,135E,0,0,0,0,0,0,0,0
1988,3,05N,140E,0,0,0,0,0,0,0,0
1988,3,05N,145E,0,0,0,0,0,0,0,0
1988,3,05N,150E,0,0,0,0,0,0,0,0
1988,3,05N,155E,0,0,0,0,0,0,0,0
1988,3,05N,155W,0,0,0,0,0,0,0,0
1988,3,05N,160E,0.014,26.932,26.568,0.409,0.145,13.974,0.58,0
1988,3,05N,160W,0,0,0,0,0,0,0,0
1988,3,05N,165E,0,0,0,0,0,0,0,0
1988,3,05N,170E,0.042,34.563,26.087,0.512,0.945,9.972,1.956,0
1988,3,05N,170W,0,10.96,22.668,0.46,0.073,3.23,0.916,0.027
1988,3,05N,175E,2.353,177.576,335.029,5.093,1.381,41.532,10.36,0
1988,3,05N,175W,0.084,20.823,29.566,2.456,0.218,5.445,1.087,0.054
1988,3,05N,180W,0,0,0,0,0,0,0,0
1988,3,05S,120E,0,138.933,31.233,1.633,3.801,10.304,4.796,1.536
1988,3,05S,125E,0,208.4,46.85,2.449,5.702,15.456,7.193,2.304
1988,3,05S,130E,0,69.467,15.617,0.816,1.901,5.152,2.398,0.768
1988,3,05S,155W,0,0,0,0,0,0,0,0
1988,3,05S,160E,0,0,0,0,0,0,0,0
1988,3,05S,160W,0,0,0,0,0,0,0,0
1988,3,05S,165W,0,0,0,0,0,0,0,0
1988,3,05S,170E,0,0,0,0,0,0,0,0
1988,3,05S,170W,0.628,10.528,10.117,0.205,0.337,4.695,0.249,0.064
1988,3,05S,175E,11.736,36.997,16.767,0.564,0.286,10.991,0.83,4.68
1988,3,05S,175W,1.825,9.339,6.974,0.138,0.31,4.132,0.461,0.515
1988,3,05S,180W,12.664,109.687,62.491,0.747,2.133,25.712,1.124,6.084
1988,3,10N,110E,0.444,167.408,14.876,5.336,9.995,0,9.073,111.815
1988,3,10N,115E,1.183,446.422,39.67,14.23,26.654,0,24.194,298.175
1988,3,10N,130E,0,0,0,0,0,0,0,0
1988,3,10N,135E,0,0,0,0,0,0,0,0
1988,3,10N,140E,0,0,0,0,0,0,0,0
1988,3,10N,145E,0,0,0,0,0,0,0,0
1988,3,10N,150E,0,0,0,0,0,0,0,0
1988,3,10N,155E,0.868,102.674,76.14,1.381,1.381,38.969,3.912,2.409
1988,3,10N,155W,0.238,5.978,124.359,41.287,0.436,3.871,2.681,1.489
1988,3,10N,160E,1.275,174.939,161.996,3.581,1.744,61.275,3.912,0
1988,3,10N,160W,0.896,18.004,184.565,81.652,0.436,10.694,3.333,2.896
1988,3,10N,165E,2.409,57.816,93.339,1.074,0.218,35.623,1.666,0.054
1988,3,10N,165W,3.081,62.2,343.729,122.734,0.799,42.118,14.852,7.038
1988,3,10N,170E,1.163,32.293,53.504,1.791,3.851,17.195,0.652,0.027
1988,3,10N,170W,7.549,52.742,279.28,82.88,0.945,49.86,9.346,5.928
1988,3,10N,175E,8.95,186.243,385.739,48.296,3.56,102.343,10.215,0.298
1988,3,10N,175W,11.485,74.249,341.707,81.448,0.218,57.535,10.94,4.629
1988,3,10N,180W,1.751,31.302,109.618,21.999,0.509,16.664,5.434,0.406
1988,3,10S,135W,11.577,82.311,552.184,7.903,1.209,95.465,18.848,2.388
1988,3,10S,140W,11.786,111.899,545.821,5.379,2.038,110.984,17.007,3.041
1988,3,10S,145W,8.437,46.757,210.219,1.962,5.893,27.247,4,0.494
1988,3,10S,150W,20.824,60.072,261.215,1.529,1.944,39.91,2.882,1.406
1988,3,10S,155E,1.219,277.129,171.138,0,1.599,7.676,0.652,0.054
1988,3,10S,155W,14.54,65.417,171.014,1.294,2.301,33.563,2.711,1.731
1988,3,10S,160E,2.21,322.427,152.211,0,2.035,21.256,2.753,0
1988,3,10S,160W,7.265,19.819,44.932,0.47,0.175,13.184,1.359,0.209
1988,3,10S,165E,0,0,0,0,0,0,0,0
1988,3,10S,165W,13.889,8.048,13.101,2.289,0.116,3.641,0.327,0.121
1988,3,10S,170E,0,0,0,0,0,0,0,0
1988,3,10S,170W,37.354,27.198,32.245,2.122,0.609,16.699,0.429,0.938
1988,3,10S,175E,0,0,0,0,0,0,0,0
1988,3,10S,175W,74.597,40.862,30.407,0.213,0.334,14.177,0.817,1.448
1988,3,10S,180W,63.49,27.691,22.259,1.362,0.839,15.32,0.312,0.353
1988,3,15N,110E,0.74,279.014,24.793,8.894,16.659,0,15.121,186.359
1988,3,15N,115E,0.148,55.803,4.959,1.779,3.332,0,3.024,37.273
1988,3,15N,130E,0,0,0,0,0,0,0,0
1988,3,15N,135E,0,0,0,0,0,0,0,0
1988,3,15N,150E,0,0,0,0,0,0,0,0
1988,3,15N,155W,0.07,3.113,70.021,25.222,0,2.362,0.652,1.759
1988,3,15N,160E,4.132,47.743,44.584,1.381,0.872,25.192,2.536,0
1988,3,15N,160W,1.429,11.036,128.947,46.914,0.218,4.33,0.942,1.056
1988,3,15N,165E,0,0,0,0,0,0,0,0
1988,3,15N,165W,3.025,4.14,40.135,11.409,0.436,1.706,0.435,1.435
1988,3,15N,170E,0,0,0,0,0,0,0,0
1988,3,15N,170W,0,0,0,0,0,0,0,0
1988,3,15N,175E,0.518,17.329,41.889,8.288,0.073,7.545,0.58,0
1988,3,15N,175W,0,0,0,0,0,0,0,0
1988,3,15N,180W,0,0,0,0,0,0,0,0
1988,3,15S,135W,22.539,13.497,259.703,1.484,0.436,43.583,4.571,1.22
1988,3,15S,140W,0,0,0,0,0,0,0,0
1988,3,15S,145W,0,0,0,0,0,0,0,0
1988,3,15S,150W,0,0,0,0,0,0,0,0
1988,3,15S,155E,0,0,0,0,0,0,0,0
1988,3,15S,160E,0,0,0,0,0,0,0,0
1988,3,15S,165E,70.151,59.26,1.599,3.843,0,0,1.922,0
1988,3,15S,165W,0,0,0,0,0,0,0,0
1988,3,15S,170E,112.98,75.056,7.094,0,0,8.571,0.28,0
1988,3,15S,170W,0,0,0,0,0,0,0,0
1988,3,15S,175E,127.439,39.396,0.795,0.064,0,1.418,0,0
1988,3,15S,175W,0,0,0,0,0,0,0,0
1988,3,15S,180W,0,0,0,0,0,0,0,0
1988,3,20N,135E,0,0,0,0,0,0,0,0
1988,3,20N,140E,0,0,0,0,0,0,0,0
1988,3,20N,145E,0,0,0,0,0,0,0,0
1988,3,20N,150E,0,0,0,0,0,0,0,0
1988,3,20N,160E,0,0,0,0,0,0,0,0
1988,3,20N,165E,0,0,0,0,0,0,0,0
1988,3,20N,170E,0,44.537,18.976,3.223,0.727,13.055,0,0
1988,3,20N,175E,0,0,0,0,0,0,0,0
1988,3,20N,175W,0,0,0,0,0,0,0,0
1988,3,20N,180W,0,0,0,0,0,0,0,0
1988,3,20S,150E,0,0,0,0,0,0,0,0
1988,3,20S,155E,0,0,0,0,0,0,0,0
1988,3,20S,160E,0,0,0,0,0,0,0,0
1988,3,20S,170W,0,0,0,0,0,0,0,0
1988,3,20S,175E,0,0,0,0,0,0,0,0
1988,3,20S,175W,0,0,0,0,0,0,0,0
1988,3,25N,130E,0,0,0,0,0,0,0,0
1988,3,25N,135E,219.895,21.015,3.902,4.195,0,0.262,8.911,0.197
1988,3,25N,140E,0,0,0,0,0,0,0,0
1988,3,25N,145E,0.252,1.371,1.409,7.111,0,0.984,11.954,0
1988,3,25N,150E,0.616,0.786,1.807,7.879,0,0.328,6.52,0
1988,3,25N,155E,2.521,1.042,5.606,7.828,0,0.59,40.861,0.131
1988,3,25N,160E,9.118,3.935,7.95,6.344,0,0,17.025,0.066
1988,3,25N,160W,0,0,0,0,0,0,0,0
1988,3,25N,165E,15.477,7.747,35.291,32.999,0.218,2.231,199.233,0.081
1988,3,25N,165W,0,0,0,0,0,0,0,0
1988,3,25N,170E,14.58,15.495,26.131,10.795,0,0.328,100.993,0.162
1988,3,25N,170W,0,0,0,0,0,0,0,0
1988,3,25N,175E,2.367,10.911,10.75,13.66,0,0.722,108.093,0.135
1988,3,25S,155E,16.819,117.863,5.843,3.336,5.919,15.661,1.774,4.44
1988,3,25S,160E,0,0,0,0,0,0,0,0
1988,3,25S,165E,0,0,0,0,0,0,0,0
1988,3,25S,175W,0,0,0,0,0,0,0,0
1988,3,30N,130E,0,0,0,0,0,0,0,0
1988,3,30N,135E,0,0,0,0,0,0,0,0
1988,3,30N,140E,6.695,4.593,17.263,2.2,0,0,88.459,0.59
1988,3,30N,145E,0.308,0.703,2.505,0.358,0,0,41.73,0.328
1988,3,30N,150E,0.126,0.33,1.901,0.205,0,0,18.981,0
1988,3,30N,155E,5.953,2.725,11.951,2.916,0,0,34.848,0
1988,3,30N,155W,3.403,8.857,7.598,1.944,0,0,38.615,0.027
1988,3,30N,160E,4.454,3.83,8.63,2.967,0,0,17.17,0
1988,3,30N,160W,0,0,0,0,0,0,0,0
1988,3,30N,165E,7.129,5.591,21.803,5.321,0,0.328,72.231,0.131
1988,3,30N,165W,0,0,0,0,0,0,0,0
1988,3,30N,170E,49.736,41.162,122.417,17.088,0.073,0.066,229.733,1.057
1988,3,30N,170W,0,0,0,0,0,0,0,0
1988,3,30N,175E,28.264,35.307,51.255,9.772,0,0,199.233,1.219
1988,3,30N,175W,0,0,0,0,0,0,0,0
1988,3,30S,150E,0,0,0,0,0,0,0,0
1988,3,30S,155E,7.361,24.2,6.575,1.577,1.781,3.936,3.85,1.121
1988,3,30S,160E,0,0,0,0,0,0,0,0
1988,3,30S,165E,0,0,0,0,0,0,0,0
1988,3,30S,170W,0,0,0,0,0,0,0,0
1988,3,30S,175W,0,0,0,0,0,0,0,0
1988,3,35N,140E,0,0,0,0,0,0,0,0
1988,3,35N,145E,0,0,0,0,0,0,0,0
1988,3,35N,155E,0,0,0,0,0,0,0,0
1988,3,35S,150E,0,0,0,0,0,0,0,0
1988,3,35S,155E,11.051,16.238,8.511,1.381,0.727,0.722,7.172,4.603
1988,3,35S,160E,0,0,0,0,0,0,0,0
1988,3,35S,160W,0,0,0,0,0,0,0,0
1988,3,35S,165E,0,0,0,0,0,0,0,0
1988,3,40S,140W,411.034,0.056,0.792,0.424,0,0,0.339,0
1988,3,40S,145E,0,0,0,0,0,0,0,0
1988,3,40S,145W,525.303,0.248,1.007,0.904,0.684,0.784,1.413,0.032
1988,3,40S,150E,0,0,0,0,0,0,0,0
1988,3,40S,150W,0,0,0,0,0,0,0,0
1988,3,40S,155W,111.567,0,0.191,0.135,0.095,0.159,0.064,0.032
1988,3,45S,170E,0,0,0,0,0,0,0,0
1988,3,45S,175E,0,0,0,0,0,0,0,0
1988,3,50S,165E,0,0,0,0,0,0,0,16.462
1988,3,50S,170E,0.854,0,0,0,0,0,0,42.022
1988,3,50S,175E,0,0,0,0,0,0,0,0
1988,4,00N,120E,0,176.625,30.25,1.985,4.621,12.527,5.83,40.142
1988,4,00N,125E,0,211.358,38.058,2.393,5.571,15.103,7.029,40.526
1988,4,00N,130E,0,34.733,7.808,0.408,0.95,2.576,1.199,0.384
1988,4,00N,135E,0,25.951,17.633,0,3.641,0.309,1.86,0.066
1988,4,00N,140E,0,0,0,0,0,0,0,0
1988,4,00N,145E,0.45,30.587,63.281,0.24,0.075,13.499,1.479,0.55
1988,4,00N,150E,0,0,0,0,0,0,0,0
1988,4,00N,155E,0,0,0,0,0,0,0,0
1988,4,00N,155W,0,0,0,0,0,0,0,0
1988,4,00N,160E,0,0,0,0,0,0,0,0
1988,4,00N,160W,0,26.494,22.958,0.127,0,2.169,0.625,0.316
1988,4,00N,165E,0,0,0,0,0,0,0,0
1988,4,00N,165W,0,0,0,0,0,0,0,0
1988,4,00N,170E,0,0,0,0,0,0,0,0
1988,4,00N,170W,0.048,24.102,15.66,0.099,0.898,2.082,0.814,0.053
1988,4,00N,175E,0.084,43.619,33.573,0.281,0.3,4.025,1.087,0.064
1988,4,00N,175W,0.048,36.146,21.668,0.23,0.111,2.362,0.745,0.19
1988,4,00N,180W,0,0,0,0,0,0,0,0
1988,4,05N,110E,0,0,0,0,0,0,0,0
1988,4,05N,120E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,4,05N,125E,0,48.283,4.55,0.507,1.18,3.199,1.489,25.994
1988,4,05N,130E,0,12.306,13.271,0,1.329,0,0.432,0
1988,4,05N,135E,0,11.128,9.698,0,1.78,0,0.144,0
1988,4,05N,140E,0,0,0,0,0,0,0,0
1988,4,05N,145E,0,0,0,0,0,0,0,0
1988,4,05N,150E,0,0,0,0,0,0,0,0
1988,4,05N,155E,0.028,49.273,72.615,0.702,0.3,20.161,1.479,0.296
1988,4,05N,155W,0,13.303,31.576,0.727,0,2.98,0.693,0.033
1988,4,05N,160E,0.126,71.11,83.273,0.421,1.051,34.818,2.436,0.164
1988,4,05N,160W,0.112,20.477,60.791,4,0.075,3.513,0.87,0.099
1988,4,05N,165E,0.112,19.256,24.021,0.14,0.15,9.029,0.957,0
1988,4,05N,165W,0,0,0,0,0,0,0,0
1988,4,05N,170E,0,0,0,0,0,0,0,0
1988,4,05N,170W,0,0,0,0,0,0,0,0
1988,4,05N,175E,1.092,129.71,177.222,9.755,0.901,19.481,6.786,1.065
1988,4,05N,175W,0.084,10.629,18.139,5.307,0,4.682,1.131,0.311
1988,4,05N,180W,0,0,0,0,0,0,0,0
1988,4,05S,120E,0,138.933,31.233,1.633,3.801,10.304,4.796,1.536
1988,4,05S,125E,0,208.4,46.85,2.449,5.702,15.456,7.193,2.304
1988,4,05S,130E,0,69.467,15.617,0.816,1.901,5.152,2.398,0.768
1988,4,05S,155W,0,0,0,0,0,0,0,0
1988,4,05S,160E,0,0,0,0,0,0,0,0
1988,4,05S,160W,0,0,0,0,0,0,0,0
1988,4,05S,165E,0,0,0,0,0,0,0,0
1988,4,05S,165W,0,0,0,0,0,0,0,0
1988,4,05S,170E,0,0,0,0,0,0,0,0
1988,4,05S,170W,0,0,0,0,0,0,0,0
1988,4,05S,175E,4.027,41.396,15.612,0.257,0,3.331,0.528,0.219
1988,4,05S,175W,0,0,0,0,0,0,0,0
